"return_date","product_id","store_id","quantity"
"6/16/2019",387,3,1
"6/16/2019",522,17,1
"6/16/2019",839,3,1
"6/16/2019",988,17,1
"6/16/2019",1091,17,1
"6/16/2019",1099,17,1
"6/16/2019",1105,3,1
"6/16/2019",1243,17,1
"6/16/2019",1338,17,1
"6/16/2019",1353,3,1
"6/16/2019",1541,17,2
"6/17/2019",3,15,1
"6/17/2019",639,15,1
"6/17/2019",719,13,1
"6/17/2019",1179,13,2
"6/17/2019",1204,13,1
"6/17/2019",1227,13,1
"6/17/2019",1486,13,1
"6/18/2019",118,11,1
"6/18/2019",128,3,2
"6/18/2019",308,11,1
"6/18/2019",475,11,1
"6/18/2019",588,11,1
"6/18/2019",899,16,2
"6/18/2019",982,11,1
"6/18/2019",1448,11,1
"6/19/2019",34,11,1
"6/19/2019",153,11,1
"6/19/2019",195,11,1
"6/19/2019",252,11,1
"6/19/2019",546,11,1
"6/19/2019",733,11,1
"6/19/2019",761,11,1
"6/19/2019",1487,11,1
"6/20/2019",317,24,1
"6/20/2019",764,11,1
"6/20/2019",848,11,1
"6/20/2019",1008,11,1
"6/20/2019",1124,11,1
"6/20/2019",1168,24,1
"6/20/2019",1443,24,1
"6/20/2019",1506,24,1
"6/20/2019",1530,11,1
"6/21/2019",230,17,2
"6/21/2019",271,17,1
"6/21/2019",292,24,2
"6/21/2019",348,6,1
"6/21/2019",465,6,1
"6/21/2019",485,24,2
"6/21/2019",514,24,1
"6/21/2019",588,6,1
"6/21/2019",601,17,2
"6/21/2019",698,6,1
"6/21/2019",817,24,1
"6/21/2019",933,17,1
"6/21/2019",970,24,1
"6/21/2019",1061,24,1
"6/21/2019",1083,17,2
"6/21/2019",1231,17,1
"6/21/2019",1321,17,1
"6/21/2019",1423,6,1
"6/21/2019",1423,24,1
"6/21/2019",1444,17,1
"6/21/2019",1461,17,2
"6/22/2019",39,17,1
"6/22/2019",130,6,2
"6/22/2019",134,3,1
"6/22/2019",169,6,1
"6/22/2019",207,3,2
"6/22/2019",337,3,1
"6/22/2019",419,6,1
"6/22/2019",444,6,1
"6/22/2019",487,7,1
"6/22/2019",612,6,2
"6/22/2019",685,6,1
"6/22/2019",699,3,1
"6/22/2019",716,3,1
"6/22/2019",801,17,1
"6/22/2019",821,7,1
"6/22/2019",902,6,2
"6/22/2019",919,6,1
"6/22/2019",1241,17,2
"6/22/2019",1355,6,1
"6/22/2019",1472,17,1
"6/23/2019",182,13,1
"6/23/2019",213,13,1
"6/23/2019",265,13,1
"6/23/2019",480,24,2
"6/23/2019",962,13,1
"6/23/2019",1410,16,1
"6/27/2019",146,16,1
"6/27/2019",404,16,1
"6/27/2019",601,17,1
"6/27/2019",668,16,1
"6/27/2019",714,17,1
"6/27/2019",902,17,1
"6/27/2019",999,17,1
"6/27/2019",1059,16,1
"6/27/2019",1088,17,2
"6/27/2019",1229,17,1
"6/27/2019",1285,17,1
"6/27/2019",1487,17,2
"6/28/2019",58,15,1
"6/28/2019",393,15,1
"6/28/2019",544,15,1
"6/28/2019",664,15,1
"6/28/2019",1361,23,2
"6/28/2019",1525,23,1
"7/1/2019",19,6,1
"7/1/2019",44,3,1
"7/1/2019",1182,6,1
"7/1/2019",1210,23,1
"7/2/2019",70,16,1
"7/2/2019",239,16,1
"7/2/2019",431,16,1
"7/2/2019",564,17,1
"7/2/2019",1154,17,1
"7/2/2019",1375,16,1
"7/3/2019",465,15,1
"7/3/2019",1075,13,1
"7/3/2019",1114,13,2
"7/3/2019",1286,13,2
"7/4/2019",178,17,1
"7/4/2019",477,16,1
"7/4/2019",564,17,1
"7/4/2019",658,17,1
"7/4/2019",834,16,2
"7/4/2019",896,16,1
"7/4/2019",1272,16,2
"7/4/2019",1293,16,2
"7/5/2019",309,17,2
"7/5/2019",336,23,1
"7/5/2019",455,7,1
"7/5/2019",568,7,2
"7/5/2019",611,17,1
"7/5/2019",982,7,1
"7/5/2019",1234,17,1
"7/5/2019",1342,17,1
"7/5/2019",1362,17,1
"7/5/2019",1448,17,1
"7/5/2019",1520,7,1
"7/6/2019",252,13,2
"7/6/2019",312,15,1
"7/6/2019",484,13,1
"7/6/2019",484,13,1
"7/6/2019",486,13,1
"7/6/2019",780,13,1
"7/6/2019",833,13,1
"7/6/2019",1036,13,1
"7/6/2019",1158,13,1
"7/6/2019",1196,13,2
"7/6/2019",1206,17,1
"7/6/2019",1256,13,1
"7/6/2019",1324,15,1
"7/6/2019",1365,13,1
"7/6/2019",1474,15,1
"7/6/2019",1496,17,1
"7/9/2019",59,3,2
"7/9/2019",512,3,1
"7/9/2019",929,3,1
"7/9/2019",1025,3,1
"7/10/2019",2,7,1
"7/10/2019",166,7,1
"7/10/2019",366,7,1
"7/10/2019",384,7,1
"7/10/2019",442,23,1
"7/10/2019",962,23,1
"7/10/2019",1309,7,1
"7/10/2019",1458,7,1
"7/11/2019",126,11,2
"7/11/2019",368,11,1
"7/11/2019",368,6,1
"7/11/2019",371,6,1
"7/11/2019",452,11,1
"7/11/2019",707,24,1
"7/11/2019",1039,11,1
"7/11/2019",1097,6,1
"7/11/2019",1289,24,1
"7/11/2019",1420,24,2
"7/11/2019",1439,11,1
"7/12/2019",254,23,1
"7/14/2019",8,24,1
"7/14/2019",80,11,1
"7/14/2019",103,7,1
"7/14/2019",679,11,1
"7/14/2019",701,11,1
"7/14/2019",779,24,1
"7/14/2019",827,7,1
"7/14/2019",859,24,1
"7/14/2019",950,7,1
"7/14/2019",1100,7,1
"7/14/2019",1212,11,1
"7/14/2019",1284,7,1
"7/14/2019",1491,11,1
"7/16/2019",348,3,1
"7/16/2019",517,3,1
"7/16/2019",993,3,1
"7/17/2019",509,24,1
"7/17/2019",658,6,1
"7/17/2019",663,24,1
"7/17/2019",804,24,1
"7/17/2019",938,24,1
"7/17/2019",1241,24,1
"7/20/2019",66,13,1
"7/20/2019",307,13,1
"7/20/2019",432,13,1
"7/20/2019",451,13,1
"7/20/2019",492,13,1
"7/20/2019",584,13,2
"7/20/2019",761,13,1
"7/20/2019",830,13,1
"7/20/2019",969,13,1
"7/20/2019",1406,7,1
"7/20/2019",1430,13,1
"7/20/2019",1465,7,1
"7/22/2019",122,24,1
"7/22/2019",126,24,2
"7/22/2019",146,24,1
"7/22/2019",938,24,2
"7/22/2019",1063,24,2
"7/23/2019",67,7,1
"7/23/2019",86,7,2
"7/23/2019",88,15,1
"7/23/2019",174,7,1
"7/23/2019",377,15,1
"7/23/2019",433,7,1
"7/23/2019",467,11,1
"7/23/2019",487,7,1
"7/23/2019",571,23,1
"7/23/2019",645,11,1
"7/23/2019",663,11,2
"7/23/2019",835,15,1
"7/23/2019",871,23,1
"7/23/2019",912,16,1
"7/23/2019",945,16,1
"7/23/2019",986,16,2
"7/23/2019",1172,7,2
"7/23/2019",1195,7,1
"7/23/2019",1250,15,1
"7/23/2019",1262,7,1
"7/23/2019",1431,11,1
"7/24/2019",153,11,1
"7/24/2019",198,11,1
"7/24/2019",356,16,1
"7/24/2019",469,11,1
"7/24/2019",510,16,1
"7/24/2019",732,16,2
"7/24/2019",969,11,2
"7/24/2019",1309,16,1
"7/24/2019",1486,16,1
"7/26/2019",171,6,1
"7/26/2019",1333,6,1
"7/27/2019",27,17,1
"7/27/2019",43,13,1
"7/27/2019",112,17,1
"7/27/2019",223,16,1
"7/27/2019",229,17,1
"7/27/2019",248,13,1
"7/27/2019",419,13,1
"7/27/2019",435,16,1
"7/27/2019",468,17,1
"7/27/2019",477,13,1
"7/27/2019",483,15,1
"7/27/2019",573,13,1
"7/27/2019",644,13,1
"7/27/2019",656,13,1
"7/27/2019",715,15,1
"7/27/2019",786,13,1
"7/27/2019",915,13,1
"7/27/2019",996,16,1
"7/27/2019",1016,17,1
"7/27/2019",1086,17,1
"7/27/2019",1125,13,2
"7/27/2019",1128,13,1
"7/27/2019",1148,15,1
"7/27/2019",1170,13,1
"7/27/2019",1175,13,1
"7/27/2019",1201,17,2
"7/27/2019",1219,17,1
"7/27/2019",1231,15,1
"7/27/2019",1305,13,1
"7/27/2019",1396,16,1
"7/27/2019",1529,15,1
"7/28/2019",61,13,1
"7/28/2019",203,3,2
"7/28/2019",291,3,1
"7/28/2019",504,3,1
"7/28/2019",535,3,2
"7/28/2019",632,6,2
"7/28/2019",782,6,2
"7/28/2019",1044,6,1
"7/28/2019",1446,3,1
"7/28/2019",1453,13,1
"7/28/2019",1478,3,1
"7/29/2019",143,3,1
"7/29/2019",343,3,1
"7/29/2019",448,11,1
"7/29/2019",669,3,1
"7/29/2019",790,11,1
"7/29/2019",950,11,2
"7/29/2019",998,3,1
"8/1/2019",412,7,1
"8/1/2019",687,7,2
"8/1/2019",992,7,2
"8/1/2019",1314,7,2
"8/2/2019",139,24,1
"8/2/2019",324,24,1
"8/2/2019",471,24,2
"8/2/2019",527,24,1
"8/2/2019",557,24,1
"8/2/2019",706,24,1
"8/2/2019",1265,24,1
"8/2/2019",1550,24,1
"8/3/2019",406,16,1
"8/3/2019",553,16,2
"8/3/2019",854,16,1
"8/3/2019",1166,16,1
"8/3/2019",1177,16,1
"8/3/2019",1343,16,1
"8/3/2019",1357,16,2
"8/4/2019",29,13,2
"8/4/2019",105,17,2
"8/4/2019",180,17,2
"8/4/2019",240,13,1
"8/4/2019",261,17,1
"8/4/2019",269,7,1
"8/4/2019",271,17,1
"8/4/2019",424,7,2
"8/4/2019",616,13,1
"8/4/2019",837,7,1
"8/4/2019",999,13,1
"8/4/2019",1053,7,1
"8/4/2019",1199,13,1
"8/4/2019",1324,7,1
"8/4/2019",1330,13,1
"8/4/2019",1426,13,1
"8/4/2019",1435,13,2
"8/5/2019",592,6,1
"8/5/2019",874,6,1
"8/5/2019",1533,6,2
"8/6/2019",24,13,1
"8/6/2019",62,13,1
"8/6/2019",79,13,1
"8/6/2019",250,13,1
"8/6/2019",1108,13,1
"8/6/2019",1145,13,1
"8/6/2019",1550,13,1
"8/7/2019",40,7,1
"8/7/2019",145,7,2
"8/7/2019",149,11,1
"8/7/2019",233,16,1
"8/7/2019",345,16,2
"8/7/2019",449,16,1
"8/7/2019",593,7,1
"8/7/2019",810,16,1
"8/7/2019",1185,7,1
"8/7/2019",1289,11,1
"8/8/2019",715,13,1
"8/8/2019",865,13,1
"8/8/2019",1178,13,1
"8/11/2019",427,15,1
"8/11/2019",777,23,1
"8/11/2019",854,15,2
"8/11/2019",1116,15,1
"8/11/2019",1180,15,1
"8/11/2019",1249,23,2
"8/11/2019",1432,23,1
"8/12/2019",82,3,2
"8/12/2019",299,6,1
"8/12/2019",400,15,1
"8/12/2019",1175,6,1
"8/12/2019",1261,6,1
"8/12/2019",1376,15,1
"8/13/2019",199,3,1
"8/13/2019",279,3,2
"8/13/2019",284,3,1
"8/13/2019",342,16,1
"8/13/2019",526,16,1
"8/13/2019",572,3,1
"8/13/2019",770,11,1
"8/13/2019",1339,3,1
"8/13/2019",1429,3,1
"8/14/2019",558,11,1
"8/14/2019",579,17,1
"8/14/2019",1230,17,1
"8/14/2019",1374,11,2
"8/15/2019",58,17,1
"8/15/2019",123,7,1
"8/15/2019",294,17,2
"8/15/2019",357,17,1
"8/15/2019",437,17,1
"8/15/2019",514,17,1
"8/15/2019",610,7,1
"8/15/2019",684,7,1
"8/15/2019",823,17,2
"8/15/2019",958,7,1
"8/15/2019",1022,17,1
"8/15/2019",1096,17,1
"8/15/2019",1285,17,1
"8/15/2019",1379,7,1
"8/15/2019",1431,7,1
"8/16/2019",113,16,1
"8/16/2019",905,16,1
"8/16/2019",961,16,1
"8/16/2019",1073,24,1
"8/17/2019",130,6,1
"8/17/2019",868,15,1
"8/17/2019",953,6,2
"8/18/2019",163,15,1
"8/18/2019",313,15,2
"8/18/2019",382,3,1
"8/19/2019",322,3,1
"8/19/2019",1096,3,1
"8/19/2019",1123,3,1
"8/19/2019",1155,3,2
"8/19/2019",1178,3,1
"8/21/2019",475,24,1
"8/21/2019",516,24,1
"8/21/2019",680,24,2
"8/21/2019",836,24,1
"8/21/2019",1287,24,2
"8/21/2019",1298,24,2
"8/22/2019",76,17,1
"8/22/2019",376,17,2
"8/22/2019",611,17,1
"8/22/2019",872,11,1
"8/22/2019",975,17,2
"8/22/2019",1005,11,1
"8/22/2019",1231,17,1
"8/22/2019",1357,17,1
"8/22/2019",1479,17,1
"8/23/2019",119,24,1
"8/23/2019",287,11,2
"8/23/2019",427,24,2
"8/23/2019",549,24,1
"8/23/2019",575,24,2
"8/23/2019",794,24,2
"8/23/2019",915,24,1
"8/23/2019",1266,11,2
"8/23/2019",1272,11,1
"8/23/2019",1407,11,1
"8/23/2019",1461,24,2
"8/24/2019",50,16,1
"8/24/2019",413,16,1
"8/24/2019",1256,16,1
"8/24/2019",1429,16,1
"8/25/2019",182,24,1
"8/25/2019",231,24,1
"8/25/2019",648,24,2
"8/25/2019",715,24,1
"8/25/2019",1036,24,1
"8/25/2019",1463,24,1
"8/25/2019",1475,24,1
"8/26/2019",22,17,1
"8/26/2019",49,23,1
"8/26/2019",57,23,1
"8/26/2019",79,23,1
"8/26/2019",399,17,2
"8/26/2019",641,17,1
"8/26/2019",645,6,1
"8/26/2019",734,23,1
"8/26/2019",798,6,1
"8/26/2019",860,17,1
"8/26/2019",1301,17,1
"8/26/2019",1376,17,2
"8/27/2019",469,13,1
"8/28/2019",29,15,2
"8/28/2019",258,15,1
"8/28/2019",850,15,1
"8/28/2019",1158,15,2
"8/28/2019",1522,6,1
"8/29/2019",1251,3,1
"8/29/2019",1417,3,2
"8/29/2019",1519,3,1
"8/30/2019",1050,7,1
"8/30/2019",1389,7,1
"9/1/2019",521,13,1
"9/1/2019",1132,13,1
"9/2/2019",132,15,2
"9/2/2019",381,3,1
"9/2/2019",468,3,1
"9/2/2019",517,15,1
"9/2/2019",541,3,1
"9/2/2019",1210,11,1
"9/2/2019",1395,16,1
"9/2/2019",1400,15,1
"9/2/2019",1450,11,1
"9/2/2019",1519,11,1
"9/2/2019",1519,16,1
"9/3/2019",428,6,1
"9/3/2019",812,6,1
"9/3/2019",1417,6,1
"9/4/2019",320,23,1
"9/4/2019",603,23,1
"9/4/2019",1232,15,1
"9/4/2019",1416,15,1
"9/5/2019",74,7,1
"9/5/2019",286,7,1
"9/5/2019",903,7,1
"9/6/2019",10,7,1
"9/6/2019",205,24,1
"9/6/2019",689,24,1
"9/6/2019",1008,24,1
"9/6/2019",1061,7,1
"9/6/2019",1151,7,1
"9/6/2019",1423,7,1
"9/6/2019",1432,24,1
"9/7/2019",264,11,2
"9/7/2019",585,24,1
"9/7/2019",767,24,1
"9/7/2019",774,11,2
"9/7/2019",1422,11,2
"9/7/2019",1437,11,2
"9/8/2019",69,6,1
"9/8/2019",125,15,1
"9/8/2019",240,15,1
"9/8/2019",298,6,1
"9/8/2019",334,15,1
"9/8/2019",574,6,1
"9/8/2019",595,11,1
"9/8/2019",616,6,1
"9/8/2019",770,6,1
"9/8/2019",832,11,1
"9/8/2019",861,6,1
"9/8/2019",1019,7,1
"9/8/2019",1106,7,2
"9/8/2019",1202,7,1
"9/8/2019",1346,7,2
"9/8/2019",1389,11,1
"9/8/2019",1451,6,1
"9/8/2019",1494,15,1
"9/8/2019",1540,11,1
"9/9/2019",87,7,1
"9/9/2019",432,7,1
"9/9/2019",1039,7,1
"9/10/2019",176,13,2
"9/10/2019",335,13,1
"9/10/2019",653,11,1
"9/10/2019",754,13,1
"9/10/2019",863,11,1
"9/10/2019",944,13,1
"9/10/2019",953,11,1
"9/10/2019",988,13,1
"9/10/2019",1064,11,1
"9/10/2019",1224,13,1
"9/10/2019",1392,13,1
"9/11/2019",618,13,1
"9/11/2019",845,13,1
"9/11/2019",879,23,2
"9/11/2019",1461,23,1
"9/12/2019",177,3,1
"9/12/2019",886,3,1
"9/12/2019",910,23,1
"9/12/2019",992,3,1
"9/13/2019",898,24,1
"9/13/2019",919,24,1
"9/13/2019",1488,24,1
"9/14/2019",258,17,1
"9/14/2019",259,17,1
"9/14/2019",407,17,1
"9/14/2019",464,3,1
"9/14/2019",630,3,1
"9/14/2019",862,17,1
"9/14/2019",1471,3,1
"9/15/2019",26,24,2
"9/15/2019",1204,24,1
"9/15/2019",1511,24,1
"9/16/2019",790,23,1
"9/17/2019",10,13,1
"9/17/2019",428,6,1
"9/17/2019",854,13,2
"9/17/2019",924,6,1
"9/17/2019",1213,13,1
"9/17/2019",1218,6,1
"9/17/2019",1477,6,1
"9/18/2019",4,15,1
"9/18/2019",28,13,2
"9/18/2019",159,13,1
"9/18/2019",374,13,2
"9/18/2019",570,15,1
"9/18/2019",577,15,1
"9/18/2019",598,15,1
"9/18/2019",821,6,1
"9/18/2019",1068,13,1
"9/18/2019",1118,15,1
"9/18/2019",1214,13,1
"9/18/2019",1452,13,1
"9/18/2019",1546,13,1
"9/19/2019",1264,7,1
"9/20/2019",123,17,1
"9/20/2019",325,16,1
"9/20/2019",325,3,1
"9/20/2019",336,3,1
"9/20/2019",675,17,2
"9/20/2019",772,16,1
"9/20/2019",832,3,2
"9/20/2019",893,16,2
"9/20/2019",954,23,1
"9/20/2019",1011,16,1
"9/20/2019",1043,23,1
"9/20/2019",1174,16,1
"9/20/2019",1208,3,1
"9/20/2019",1211,17,1
"9/20/2019",1321,16,1
"9/20/2019",1425,3,1
"9/21/2019",42,17,1
"9/21/2019",45,17,1
"9/21/2019",457,17,1
"9/21/2019",486,17,1
"9/21/2019",623,17,1
"9/21/2019",985,17,1
"9/21/2019",1098,17,1
"9/21/2019",1178,17,1
"9/21/2019",1211,17,1
"9/21/2019",1365,17,1
"9/21/2019",1413,17,1
"9/22/2019",17,17,1
"9/22/2019",466,17,1
"9/22/2019",668,17,1
"9/22/2019",755,17,1
"9/22/2019",1407,17,2
"9/23/2019",45,24,1
"9/23/2019",164,17,2
"9/23/2019",289,17,1
"9/23/2019",343,16,1
"9/23/2019",450,17,1
"9/23/2019",463,17,1
"9/23/2019",471,3,1
"9/23/2019",502,17,1
"9/23/2019",753,3,1
"9/23/2019",789,17,1
"9/23/2019",859,16,1
"9/23/2019",874,24,1
"9/23/2019",926,17,1
"9/23/2019",1206,17,1
"9/23/2019",1302,17,1
"9/23/2019",1418,17,1
"9/23/2019",1450,17,1
"9/23/2019",1525,16,1
"9/27/2019",261,16,1
"9/27/2019",267,15,1
"9/27/2019",453,16,1
"9/27/2019",552,15,1
"9/27/2019",664,15,1
"9/27/2019",714,11,1
"9/27/2019",779,16,1
"9/27/2019",907,16,1
"9/27/2019",947,15,1
"9/27/2019",995,15,2
"9/27/2019",1241,15,1
"9/27/2019",1454,15,1
"9/29/2019",370,16,1
"9/29/2019",666,16,1
"9/29/2019",1446,16,2
"10/2/2019",40,13,1
"10/2/2019",125,24,1
"10/2/2019",529,13,1
"10/2/2019",629,13,1
"10/2/2019",768,13,1
"10/2/2019",964,13,2
"10/2/2019",1118,13,1
"10/2/2019",1266,13,1
"10/2/2019",1432,13,2
"10/3/2019",265,15,1
"10/3/2019",458,15,1
"10/3/2019",688,15,1
"10/3/2019",1342,15,1
"10/3/2019",1396,15,1
"10/3/2019",1472,15,1
"10/4/2019",125,23,1
"10/4/2019",139,24,1
"10/4/2019",180,24,1
"10/4/2019",336,24,1
"10/4/2019",563,24,1
"10/5/2019",188,13,1
"10/6/2019",774,17,2
"10/6/2019",1031,17,1
"10/6/2019",1057,17,1
"10/7/2019",195,23,2
"10/7/2019",356,3,1
"10/7/2019",384,23,2
"10/7/2019",386,23,1
"10/7/2019",472,6,1
"10/7/2019",579,3,1
"10/7/2019",595,23,1
"10/7/2019",710,6,1
"10/7/2019",1187,23,1
"10/7/2019",1431,3,1
"10/8/2019",629,23,1
"10/8/2019",911,23,1
"10/9/2019",127,7,1
"10/9/2019",357,7,1
"10/9/2019",678,7,1
"10/9/2019",906,7,2
"10/9/2019",1354,7,2
"10/10/2019",322,17,2
"10/10/2019",332,17,1
"10/10/2019",405,11,2
"10/10/2019",566,17,1
"10/10/2019",581,17,1
"10/10/2019",632,17,2
"10/10/2019",709,17,1
"10/10/2019",727,11,1
"10/10/2019",735,11,2
"10/10/2019",845,17,1
"10/10/2019",882,17,1
"10/10/2019",959,17,1
"10/10/2019",1226,17,1
"10/10/2019",1337,17,1
"10/10/2019",1377,11,1
"10/10/2019",1406,11,2
"10/10/2019",1497,11,1
"10/10/2019",1503,17,1
"10/12/2019",561,3,1
"10/12/2019",1392,3,1
"10/13/2019",258,11,2
"10/13/2019",455,11,1
"10/13/2019",844,11,1
"10/13/2019",1353,11,1
"10/13/2019",1377,11,1
"10/13/2019",1515,11,2
"10/13/2019",1523,11,1
"10/14/2019",3,17,2
"10/14/2019",8,17,1
"10/14/2019",490,17,1
"10/14/2019",552,17,1
"10/14/2019",572,17,1
"10/14/2019",613,16,2
"10/14/2019",636,17,1
"10/14/2019",678,16,1
"10/14/2019",776,17,1
"10/14/2019",1098,16,1
"10/14/2019",1129,17,1
"10/14/2019",1140,17,1
"10/14/2019",1292,17,1
"10/14/2019",1398,17,1
"10/14/2019",1514,17,1
"10/15/2019",36,15,1
"10/15/2019",351,13,1
"10/15/2019",396,15,1
"10/15/2019",404,11,1
"10/15/2019",490,11,2
"10/15/2019",536,11,2
"10/15/2019",777,13,1
"10/15/2019",802,11,2
"10/15/2019",919,15,2
"10/15/2019",952,16,1
"10/15/2019",954,16,1
"10/15/2019",1154,15,1
"10/15/2019",1237,15,2
"10/15/2019",1418,11,1
"10/15/2019",1484,13,1
"10/15/2019",1490,6,1
"10/15/2019",1539,6,1
"10/16/2019",115,11,1
"10/16/2019",255,15,1
"10/16/2019",330,13,1
"10/16/2019",477,13,1
"10/16/2019",610,11,2
"10/16/2019",675,15,1
"10/16/2019",785,3,1
"10/16/2019",809,11,2
"10/16/2019",938,23,1
"10/16/2019",1012,11,1
"10/16/2019",1068,11,1
"10/16/2019",1142,13,1
"10/16/2019",1412,13,1
"10/17/2019",236,16,1
"10/18/2019",938,11,1
"10/18/2019",985,11,2
"10/19/2019",163,7,1
"10/19/2019",416,7,2
"10/19/2019",444,24,1
"10/19/2019",503,6,1
"10/19/2019",549,7,1
"10/19/2019",581,24,1
"10/19/2019",621,24,1
"10/19/2019",836,6,2
"10/19/2019",859,7,1
"10/19/2019",957,24,2
"10/19/2019",1021,24,1
"10/19/2019",1144,24,1
"10/19/2019",1149,7,2
"10/19/2019",1204,7,1
"10/19/2019",1403,24,1
"10/19/2019",1424,24,1
"10/19/2019",1439,24,1
"10/19/2019",1461,7,2
"10/20/2019",96,7,1
"10/20/2019",242,7,1
"10/20/2019",245,7,1
"10/20/2019",408,7,1
"10/20/2019",559,7,1
"10/20/2019",787,7,1
"10/20/2019",1148,7,1
"10/21/2019",180,13,1
"10/21/2019",562,17,1
"10/21/2019",617,17,1
"10/21/2019",887,17,1
"10/21/2019",908,17,1
"10/21/2019",1019,17,1
"10/21/2019",1099,13,1
"10/21/2019",1117,13,1
"10/21/2019",1410,13,1
"10/22/2019",59,7,1
"10/22/2019",62,24,1
"10/22/2019",234,7,1
"10/22/2019",311,7,1
"10/22/2019",325,7,1
"10/22/2019",364,7,2
"10/22/2019",387,3,1
"10/22/2019",469,24,1
"10/22/2019",476,24,1
"10/22/2019",613,15,1
"10/22/2019",631,15,1
"10/22/2019",644,15,2
"10/22/2019",687,3,1
"10/22/2019",782,16,2
"10/22/2019",797,3,1
"10/22/2019",904,24,2
"10/22/2019",918,7,1
"10/22/2019",929,7,2
"10/22/2019",1004,15,1
"10/23/2019",66,23,2
"10/23/2019",224,23,1
"10/23/2019",300,16,1
"10/23/2019",755,16,1
"10/23/2019",1009,23,1
"10/23/2019",1223,23,1
"10/24/2019",11,6,1
"10/24/2019",123,6,2
"10/24/2019",369,6,1
"10/24/2019",437,6,1
"10/24/2019",457,6,2
"10/24/2019",908,6,1
"10/24/2019",1512,6,1
"10/26/2019",54,17,1
"10/26/2019",739,17,1
"10/27/2019",554,3,1
"10/27/2019",820,15,1
"10/27/2019",1014,3,1
"10/27/2019",1253,6,2
"10/27/2019",1487,3,2
"11/1/2019",444,7,1
"11/1/2019",939,7,1
"11/1/2019",1392,7,1
"11/1/2019",1447,7,1
"11/2/2019",22,7,1
"11/2/2019",126,15,1
"11/2/2019",470,7,1
"11/2/2019",495,7,2
"11/2/2019",608,15,1
"11/2/2019",869,7,1
"11/2/2019",982,15,1
"11/2/2019",993,15,1
"11/2/2019",1194,7,1
"11/2/2019",1230,15,1
"11/2/2019",1232,15,1
"11/2/2019",1330,15,1
"11/3/2019",37,17,1
"11/3/2019",242,17,1
"11/3/2019",792,17,1
"11/3/2019",993,17,1
"11/3/2019",1136,17,1
"11/3/2019",1197,17,1
"11/3/2019",1418,17,1
"11/4/2019",18,15,1
"11/4/2019",169,13,1
"11/4/2019",184,13,1
"11/4/2019",305,13,1
"11/4/2019",485,13,1
"11/4/2019",900,15,1
"11/4/2019",1143,13,1
"11/6/2019",390,3,2
"11/6/2019",1086,3,1
"11/6/2019",1236,3,1
"11/7/2019",6,6,1
"11/7/2019",198,3,1
"11/7/2019",591,3,1
"11/7/2019",623,7,1
"11/7/2019",679,3,1
"11/7/2019",849,6,1
"11/7/2019",941,3,1
"11/7/2019",1040,6,1
"11/7/2019",1167,6,1
"11/7/2019",1273,6,1
"11/7/2019",1501,7,1
"11/8/2019",249,7,1
"11/8/2019",380,24,1
"11/8/2019",825,7,1
"11/8/2019",1018,24,1
"11/8/2019",1064,7,1
"11/8/2019",1142,24,1
"11/8/2019",1171,7,1
"11/8/2019",1337,24,2
"11/9/2019",660,24,1
"11/9/2019",1139,23,2
"11/9/2019",1428,24,1
"11/10/2019",165,17,1
"11/10/2019",165,6,1
"11/10/2019",403,6,1
"11/10/2019",451,6,1
"11/10/2019",583,17,1
"11/10/2019",626,17,1
"11/10/2019",672,17,1
"11/10/2019",693,17,1
"11/10/2019",809,17,1
"11/10/2019",1113,17,1
"11/10/2019",1423,6,1
"11/10/2019",1464,6,1
"11/10/2019",1556,6,2
"11/11/2019",120,3,1
"11/11/2019",177,3,1
"11/11/2019",409,3,1
"11/11/2019",435,3,1
"11/11/2019",558,3,1
"11/11/2019",643,3,1
"11/11/2019",1121,3,1
"11/11/2019",1290,3,1
"11/11/2019",1357,3,1
"11/13/2019",237,7,2
"11/13/2019",297,15,1
"11/13/2019",442,15,1
"11/13/2019",521,7,1
"11/13/2019",738,15,1
"11/13/2019",1089,7,1
"11/13/2019",1113,7,1
"11/13/2019",1187,15,1
"11/13/2019",1264,15,1
"11/13/2019",1342,7,1
"11/13/2019",1460,15,1
"11/14/2019",284,24,2
"11/14/2019",398,24,1
"11/14/2019",404,24,1
"11/14/2019",848,24,1
"11/14/2019",1537,24,1
"11/15/2019",90,24,1
"11/15/2019",202,16,1
"11/15/2019",261,3,1
"11/15/2019",351,3,1
"11/15/2019",544,3,1
"11/15/2019",694,3,1
"11/15/2019",800,11,2
"11/15/2019",880,3,1
"11/15/2019",1089,16,1
"11/15/2019",1196,16,2
"11/15/2019",1339,11,1
"11/15/2019",1360,16,2
"11/15/2019",1464,16,1
"11/16/2019",128,13,1
"11/16/2019",695,11,1
"11/16/2019",1004,13,1
"11/16/2019",1193,11,1
"11/16/2019",1482,11,1
"11/16/2019",1495,23,1
"11/16/2019",1555,13,1
"11/17/2019",16,15,2
"11/17/2019",536,15,1
"11/17/2019",710,15,1
"11/17/2019",774,15,1
"11/17/2019",937,15,1
"11/17/2019",1278,15,2
"11/17/2019",1456,15,1
"11/18/2019",350,6,1
"11/18/2019",577,13,2
"11/18/2019",649,13,1
"11/18/2019",836,13,1
"11/18/2019",1167,13,1
"11/18/2019",1207,13,1
"11/18/2019",1268,13,2
"11/18/2019",1401,6,2
"11/19/2019",1156,23,1
"11/21/2019",36,6,1
"11/21/2019",172,17,1
